datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,lat,log,Neighbourhood
2016-05-25,1464145200,78.4,69.8,73.9,78.4,69.8,73.9,62.4,67.6,0.0,0.0,0.0,,,,,16.1,205.3,1023.9,56.8,6.9,193.5,16.6,7.0,06:07:10,1464167230,17:09:15,1464206955,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.2963157,-40.3198376,MARUÍPE
2016-05-26,1464231600,78.8,62.6,71.3,78.8,62.6,71.3,61.5,72.8,0.0,0.0,0.0,,,,,12.8,185.0,1020.5,26.6,7.0,205.2,17.9,7.0,06:07:34,1464253654,17:09:04,1464293344,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.2963157,-40.3198376,MARUÍPE
2016-05-27,1464318000,78.9,62.3,70.5,78.9,62.3,70.5,61.9,75.4,0.0,0.0,0.0,,,,,15.0,190.9,1019.5,10.6,7.0,182.1,15.7,7.0,06:07:58,1464340078,17:08:55,1464379735,0.65,Clear,Clear conditions throughout the day.,clear-day,"['83649099999', 'SBVT']",obs,-20.2963157,-40.3198376,MARUÍPE
2016-05-28,1464404400,78.8,60.8,70.8,78.8,60.8,70.8,63.8,79.5,0.0,0.0,0.0,,,,,15.0,180.4,1020.8,28.9,7.2,125.1,10.8,5.0,06:08:22,1464426502,17:08:46,1464466126,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.2963157,-40.3198376,MARUÍPE
2016-05-29,1464490800,78.8,66.2,72.2,78.8,66.2,72.2,66.8,83.4,0.0,0.0,0.0,,,,,13.9,168.8,1018.6,48.0,7.2,149.4,12.9,6.0,06:08:46,1464512926,17:08:39,1464552519,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.2963157,-40.3198376,MARUÍPE
2016-05-30,1464577200,89.6,64.4,76.1,93.5,64.4,77.3,68.2,78.6,0.0,0.0,0.0,,,,,16.1,29.8,1014.6,6.4,7.2,200.3,17.2,7.0,06:09:10,1464599350,17:08:32,1464638912,0.81,Clear,Clear conditions throughout the day.,clear-day,"['83649099999', 'SBVT']",obs,-20.2963157,-40.3198376,MARUÍPE
2016-05-31,1464663600,86.0,68.0,76.6,91.9,68.0,78.3,69.9,80.7,0.0,0.0,0.0,,,,,15.0,73.6,1014.0,12.0,5.9,192.5,16.6,7.0,06:09:33,1464685773,17:08:27,1464725307,0.86,Clear,Clear conditions throughout the day.,clear-day,"['83649099999', 'SBVT']",obs,-20.2963157,-40.3198376,MARUÍPE
2016-06-01,1464750000,89.6,68.0,76.0,94.1,68.0,77.1,68.7,79.9,0.01,100.0,4.17,['rain'],,,23.0,12.8,14.3,1013.5,20.9,7.1,140.0,12.1,5.0,06:09:56,1464772196,17:08:23,1464811703,0.91,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"['83649099999', 'SBVT']",obs,-20.2963157,-40.3198376,MARUÍPE
2016-06-02,1464836400,86.0,71.6,77.7,90.6,71.6,79.0,70.8,80.3,0.0,0.0,0.0,,,,,10.3,24.4,1012.2,41.0,7.2,176.4,15.2,7.0,06:10:19,1464858619,17:08:19,1464898099,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.2963157,-40.3198376,MARUÍPE
2016-06-03,1464922800,80.7,73.4,76.5,83.4,73.4,76.9,69.6,79.7,0.0,0.0,0.0,,,,,12.8,150.0,1013.0,59.7,7.0,105.1,9.2,5.0,06:10:41,1464945041,17:08:17,1464984497,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.2963157,-40.3198376,MARUÍPE
2016-06-04,1465009200,84.2,73.1,77.5,92.4,73.1,79.3,72.8,86.1,0.0,0.0,0.0,,,,,16.1,157.2,1012.8,41.0,7.1,104.6,9.0,4.0,06:11:04,1465031464,17:08:16,1465070896,1.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.2963157,-40.3198376,MARUÍPE
2016-06-05,1465095600,87.8,71.6,79.2,95.9,71.6,81.9,72.2,80.4,0.0,0.0,0.0,,,,,17.2,24.5,1013.3,39.5,7.1,158.0,13.5,6.0,06:11:26,1465117886,17:08:15,1465157295,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.2963157,-40.3198376,MARUÍPE
2016-06-06,1465182000,93.2,74.9,79.9,102.8,74.9,82.3,73.2,81.6,0.0,0.0,0.0,,,,,19.6,48.9,1011.5,13.3,6.6,161.8,14.0,6.0,06:11:47,1465204307,17:08:16,1465243696,0.01,Clear,Clear conditions throughout the day.,clear-day,"['83649099999', 'SBVT']",obs,-20.2963157,-40.3198376,MARUÍPE
2016-06-07,1465268400,80.6,73.4,76.4,86.2,73.4,77.1,71.2,84.3,0.0,0.0,0.0,,,,,18.3,180.4,1012.3,44.3,6.7,151.9,13.2,6.0,06:12:08,1465290728,17:08:18,1465330098,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.2963157,-40.3198376,MARUÍPE
2016-06-08,1465354800,77.4,69.8,73.4,77.4,69.8,73.4,66.4,79.0,0.0,0.0,0.0,,,,,16.1,200.6,1016.9,81.6,7.1,125.1,10.7,5.0,06:12:29,1465377149,17:08:20,1465416500,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.2963157,-40.3198376,MARUÍPE
2016-04-27,1461726000,92.8,75.3,82.4,97.0,75.3,84.7,69.4,66.4,0.0,0.0,0.0,,,,,20.8,39.4,1011.8,2.4,6.7,236.8,20.6,8.0,05:56:06,1461747366,17:20:55,1461788455,0.62,Clear,Clear conditions throughout the day.,clear-day,"['83649099999', 'SBVT']",obs,-20.2599804,-40.267894,JARDIM CAMBURI
2016-04-28,1461812400,80.6,73.4,77.0,83.3,73.4,77.3,67.4,72.4,0.0,0.0,0.0,,,,,17.2,205.3,1015.8,87.1,7.1,50.0,4.3,2.0,05:56:27,1461833787,17:20:17,1461874817,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.2599804,-40.267894,JARDIM CAMBURI
2016-04-29,1461898800,75.2,71.6,73.3,75.2,71.6,73.3,65.5,76.6,0.01,100.0,4.17,['rain'],,,,16.1,226.5,1016.1,88.9,7.1,52.9,4.3,2.0,05:56:48,1461920208,17:19:40,1461961180,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['83649099999', 'SBVT']",obs,-20.2599804,-40.267894,JARDIM CAMBURI
2016-04-30,1461985200,80.6,69.8,75.4,83.9,69.8,75.8,68.4,79.3,0.0,0.0,0.0,,,,,12.8,183.0,1014.5,45.7,6.5,196.8,16.9,7.0,05:57:09,1462006629,17:19:03,1462047543,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.2599804,-40.267894,JARDIM CAMBURI
2016-05-01,1462071600,77.0,69.8,73.6,77.0,69.8,73.6,62.1,68.0,0.0,0.0,0.0,,,,,17.2,206.6,1019.0,90.3,6.3,207.4,18.0,7.0,05:57:31,1462093051,17:18:28,1462133908,0.83,Overcast,Cloudy skies throughout the day.,cloudy,"['83649099999', 'SBVT']",obs,-20.2599804,-40.267894,JARDIM CAMBURI
2016-05-02,1462158000,80.6,66.2,73.3,81.4,66.2,73.4,57.9,59.5,0.0,0.0,0.0,,,,,17.2,200.8,1020.2,31.0,7.1,234.7,20.4,8.0,05:57:52,1462179472,17:17:53,1462220273,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.2599804,-40.267894,JARDIM CAMBURI
2016-05-03,1462244400,78.8,64.0,71.8,78.8,64.0,71.8,65.4,80.7,0.0,0.0,0.0,,,,,17.2,190.3,1018.7,53.8,6.9,224.9,19.4,8.0,05:58:14,1462265894,17:17:20,1462306640,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.2599804,-40.267894,JARDIM CAMBURI
2016-05-04,1462330800,86.2,68.0,76.6,89.5,68.0,77.9,67.6,75.3,0.0,0.0,0.0,,,,,15.0,31.2,1017.2,32.4,7.1,229.6,19.7,8.0,05:58:36,1462352316,17:16:47,1462393007,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.2599804,-40.267894,JARDIM CAMBURI
2016-05-05,1462417200,80.7,71.0,75.7,83.3,71.0,76.3,67.2,75.6,0.0,0.0,0.0,,,,,17.2,188.6,1018.6,21.3,7.0,224.0,19.3,8.0,05:58:59,1462438739,17:16:15,1462479375,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.2599804,-40.267894,JARDIM CAMBURI
2016-05-06,1462503600,82.4,67.7,75.5,85.4,67.7,76.3,67.3,76.6,0.0,0.0,0.0,,,,,13.9,177.5,1019.1,30.8,7.1,217.3,18.7,8.0,05:59:21,1462525161,17:15:44,1462565744,1.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.2599804,-40.267894,JARDIM CAMBURI
2016-05-07,1462590000,89.0,69.8,78.3,92.7,69.8,79.8,69.7,76.5,0.0,0.0,0.0,,,,,17.2,37.4,1017.9,25.6,7.1,220.2,18.9,8.0,05:59:44,1462611584,17:15:14,1462652114,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.2599804,-40.267894,JARDIM CAMBURI
2016-05-08,1462676400,87.8,73.4,79.3,94.2,73.4,80.9,70.0,73.9,0.0,0.0,0.0,,,,,16.1,30.0,1016.2,22.8,6.9,218.0,18.8,8.0,06:00:07,1462698007,17:14:45,1462738485,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.2599804,-40.267894,JARDIM CAMBURI
2016-05-09,1462762800,89.6,71.0,78.9,94.8,71.0,80.5,69.2,73.7,0.0,0.0,0.0,,,,,13.9,36.1,1016.5,18.9,7.1,156.7,13.4,6.0,06:00:30,1462784430,17:14:17,1462824857,0.05,Clear,Clear conditions throughout the day.,clear-day,"['83649099999', 'SBVT']",obs,-20.2599804,-40.267894,JARDIM CAMBURI
2016-05-10,1462849200,91.4,71.2,80.3,96.3,71.2,82.0,69.4,71.0,0.0,0.0,0.0,,,,,23.0,16.0,1015.6,9.1,7.1,217.2,18.9,8.0,06:00:53,1462870853,17:13:50,1462911230,0.09,Clear,Clear conditions throughout the day.,clear-day,"['83649099999', 'SBVT']",obs,-20.2599804,-40.267894,JARDIM CAMBURI
2016-05-11,1462935600,84.2,73.4,79.2,90.2,73.4,80.8,69.7,73.2,0.0,0.0,0.0,,,,,16.1,172.9,1015.8,32.0,6.9,215.7,18.7,8.0,06:01:17,1462957277,17:13:24,1462997604,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.2599804,-40.267894,JARDIM CAMBURI
2016-05-12,1463022000,82.4,71.6,76.9,87.2,71.6,78.5,70.3,80.5,0.47,100.0,4.17,['rain'],,,,18.3,171.7,1016.9,57.6,6.2,135.8,11.6,6.0,06:01:40,1463043700,17:12:59,1463083979,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['83649099999', 'SBVT']",obs,-20.2599804,-40.267894,JARDIM CAMBURI
2016-05-13,1463108400,82.4,71.7,75.9,85.4,71.7,76.3,66.9,74.0,0.0,0.0,0.0,,,,,17.2,187.3,1018.8,84.8,7.1,198.3,17.2,7.0,06:02:04,1463130124,17:12:35,1463170355,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.2599804,-40.267894,JARDIM CAMBURI
2016-05-14,1463194800,78.8,71.6,75.2,78.8,71.6,75.2,62.1,64.4,0.0,0.0,0.0,,,,,18.3,194.7,1021.3,81.0,7.1,114.7,9.9,5.0,06:02:28,1463216548,17:12:12,1463256732,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.2599804,-40.267894,JARDIM CAMBURI
2016-05-15,1463281200,78.8,68.0,73.1,78.8,68.0,73.1,64.2,74.1,0.0,0.0,0.0,,,,,10.3,112.9,1020.6,50.2,7.1,210.7,18.3,8.0,06:02:52,1463302972,17:11:49,1463343109,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.2599804,-40.267894,JARDIM CAMBURI
2016-05-16,1463367600,91.4,69.5,79.0,93.5,69.5,80.0,67.0,69.0,0.0,0.0,0.0,,,,23.0,15.0,356.7,1015.9,20.4,7.1,214.0,18.5,8.0,06:03:16,1463389396,17:11:28,1463429488,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.2599804,-40.267894,JARDIM CAMBURI
2016-05-17,1463454000,84.2,73.0,77.9,88.3,73.0,79.1,71.3,80.9,0.0,0.0,0.0,,,,,16.1,147.3,1013.2,26.4,7.1,198.9,17.1,7.0,06:03:40,1463475820,17:11:08,1463515868,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.2599804,-40.267894,JARDIM CAMBURI
2016-05-18,1463540400,80.6,73.2,76.6,85.3,73.2,77.2,71.4,84.3,0.0,0.0,0.0,,,,,16.1,185.3,1015.6,61.2,6.5,106.0,9.1,4.0,06:04:04,1463562244,17:10:49,1463602249,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.2599804,-40.267894,JARDIM CAMBURI
2016-05-19,1463626800,78.8,73.4,75.8,78.8,73.4,75.8,69.9,82.2,0.0,0.0,0.0,,,,,16.1,195.5,1019.7,71.0,6.7,80.0,6.8,3.0,06:04:28,1463648668,17:10:31,1463688631,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.2599804,-40.267894,JARDIM CAMBURI
2016-05-20,1463713200,80.6,73.1,75.9,85.3,73.1,76.3,71.1,85.2,0.17,100.0,8.33,['rain'],,,,12.8,184.3,1021.4,84.0,6.4,164.7,14.2,6.0,06:04:53,1463735093,17:10:15,1463775015,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['83649099999', 'SBVT']",obs,-20.2599804,-40.267894,JARDIM CAMBURI
2016-05-21,1463799600,82.4,73.1,77.4,88.6,73.1,78.9,73.1,87.1,0.08,100.0,4.17,['rain'],,,,6.9,64.8,1019.5,63.1,6.6,192.0,16.5,7.0,06:05:17,1463821517,17:09:59,1463861399,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['83649099999', 'SBVT']",obs,-20.2599804,-40.267894,JARDIM CAMBURI
2016-05-22,1463886000,89.6,73.4,79.8,93.5,73.4,81.7,70.9,75.5,0.0,0.0,0.0,,,,,17.2,28.1,1017.5,14.2,7.1,203.5,17.6,7.0,06:05:41,1463907941,17:09:44,1463947784,0.5,Clear,Clear conditions throughout the day.,clear-day,"['83649099999', 'SBVT']",obs,-20.2599804,-40.267894,JARDIM CAMBURI
2016-05-23,1463972400,91.4,71.6,79.3,97.0,71.6,81.2,70.0,74.6,0.0,0.0,0.0,,,,31.1,20.8,167.0,1017.0,41.6,6.9,200.6,17.3,7.0,06:06:06,1463994366,17:09:30,1464034170,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.2599804,-40.267894,JARDIM CAMBURI
2016-05-24,1464058800,80.6,71.3,74.1,81.4,71.3,74.1,60.8,63.7,0.0,0.0,0.0,,,,32.2,19.7,208.1,1022.8,72.0,7.1,194.4,16.8,7.0,06:06:30,1464080790,17:09:18,1464120558,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.2599804,-40.267894,JARDIM CAMBURI
2016-05-25,1464145200,78.4,69.8,73.9,78.4,69.8,73.9,62.4,67.6,0.0,0.0,0.0,,,,,16.1,205.3,1023.9,56.8,6.9,198.6,17.2,7.0,06:06:54,1464167214,17:09:06,1464206946,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.2599804,-40.267894,JARDIM CAMBURI
2016-05-26,1464231600,78.8,62.6,71.3,78.8,62.6,71.3,61.5,72.8,0.0,0.0,0.0,,,,,12.8,185.0,1020.5,26.6,7.0,207.4,17.8,7.0,06:07:18,1464253638,17:08:55,1464293335,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.2599804,-40.267894,JARDIM CAMBURI
2016-05-27,1464318000,78.9,62.3,70.5,78.9,62.3,70.5,61.9,75.4,0.0,0.0,0.0,,,,,15.0,190.9,1019.5,10.6,7.0,184.3,15.9,7.0,06:07:42,1464340062,17:08:46,1464379726,0.65,Clear,Clear conditions throughout the day.,clear-day,"['83649099999', 'SBVT']",obs,-20.2599804,-40.267894,JARDIM CAMBURI
2016-05-28,1464404400,78.8,60.8,70.8,78.8,60.8,70.8,63.8,79.5,0.0,0.0,0.0,,,,,15.0,180.4,1020.8,28.7,7.1,142.6,12.3,6.0,06:08:06,1464426486,17:08:38,1464466118,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.2599804,-40.267894,JARDIM CAMBURI
2016-05-29,1464490800,78.8,66.2,72.2,78.8,66.2,72.2,66.8,83.4,0.0,0.0,0.0,,,,,13.9,168.8,1018.6,47.8,7.1,142.6,12.5,6.0,06:08:30,1464512910,17:08:30,1464552510,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.2599804,-40.267894,JARDIM CAMBURI
2016-05-30,1464577200,89.6,64.4,76.1,93.5,64.4,77.3,68.2,78.6,0.0,0.0,0.0,,,,,16.1,29.8,1014.6,6.4,7.1,199.0,17.1,7.0,06:08:53,1464599333,17:08:24,1464638904,0.81,Clear,Clear conditions throughout the day.,clear-day,"['83649099999', 'SBVT']",obs,-20.2599804,-40.267894,JARDIM CAMBURI
2016-05-31,1464663600,86.0,68.0,76.6,91.9,68.0,78.3,69.9,80.7,0.0,0.0,0.0,,,,,15.0,73.6,1014.0,12.0,5.8,192.2,16.8,7.0,06:09:16,1464685756,17:08:18,1464725298,0.86,Clear,Clear conditions throughout the day.,clear-day,"['83649099999', 'SBVT']",obs,-20.2599804,-40.267894,JARDIM CAMBURI
2016-06-01,1464750000,89.6,68.0,76.0,94.2,68.0,77.1,68.7,79.9,0.01,100.0,4.17,['rain'],,,23.0,12.8,14.3,1013.5,20.9,7.0,156.8,13.5,6.0,06:09:39,1464772179,17:08:14,1464811694,0.91,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"['83649099999', 'SBVT']",obs,-20.2599804,-40.267894,JARDIM CAMBURI
2016-06-02,1464836400,86.0,71.6,77.7,90.6,71.6,79.0,70.8,80.3,0.0,0.0,0.0,,,,,10.3,24.4,1012.2,41.0,7.1,160.2,13.8,6.0,06:10:02,1464858602,17:08:11,1464898091,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.2599804,-40.267894,JARDIM CAMBURI
2016-06-03,1464922800,80.7,73.4,76.5,83.4,73.4,76.9,69.6,79.7,0.0,0.0,0.0,,,,,12.8,150.0,1013.0,59.5,7.0,100.6,8.6,4.0,06:10:25,1464945025,17:08:09,1464984489,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.2599804,-40.267894,JARDIM CAMBURI
2016-06-04,1465009200,84.2,73.1,77.5,92.4,73.1,79.3,72.8,86.1,0.0,0.0,0.0,,,,,16.1,157.2,1012.8,40.9,7.1,109.3,9.5,5.0,06:10:47,1465031447,17:08:07,1465070887,1.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.2599804,-40.267894,JARDIM CAMBURI
2016-06-05,1465095600,87.8,71.6,79.2,95.8,71.6,81.9,72.2,80.4,0.0,0.0,0.0,,,,,17.2,24.5,1013.3,39.4,7.0,154.9,13.4,6.0,06:11:09,1465117869,17:08:07,1465157287,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.2599804,-40.267894,JARDIM CAMBURI
2016-06-06,1465182000,93.2,74.9,79.9,102.8,74.9,82.3,73.2,81.6,0.0,0.0,0.0,,,,,19.6,48.9,1011.5,13.3,6.5,169.6,14.9,6.0,06:11:31,1465204291,17:08:08,1465243688,0.01,Clear,Clear conditions throughout the day.,clear-day,"['83649099999', 'SBVT']",obs,-20.2599804,-40.267894,JARDIM CAMBURI
2016-06-07,1465268400,80.6,73.4,76.4,86.1,73.4,77.1,71.2,84.3,0.0,0.0,0.0,,,,,18.3,180.4,1012.3,44.2,6.6,155.9,13.4,6.0,06:11:52,1465290712,17:08:09,1465330089,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.2599804,-40.267894,JARDIM CAMBURI
2016-06-08,1465354800,77.4,69.8,73.4,77.4,69.8,73.4,66.4,79.0,0.0,0.0,0.0,,,,,16.1,200.6,1016.9,81.5,7.1,105.0,9.0,4.0,06:12:13,1465377133,17:08:12,1465416492,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.2599804,-40.267894,JARDIM CAMBURI
2016-04-27,1461729600,60.2,43.6,50.9,60.2,41.5,50.2,42.7,75.5,0.0,0.0,0.0,,,,,6.0,206.0,,7.8,,250.3,21.4,9.0,06:03:16,1461751396,17:23:50,1461792230,0.62,Clear,Clear conditions throughout the day.,clear-day,['remote'],obs,-22.107327,-56.5317344,BELA VISTA
2016-04-28,1461816000,63.1,42.5,51.5,63.1,41.1,51.2,43.7,77.2,0.0,0.0,0.0,,,,,5.1,141.8,,39.9,,217.9,18.7,8.0,06:03:39,1461837819,17:23:09,1461878589,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['remote'],obs,-22.107327,-56.5317344,BELA VISTA
2016-04-29,1461902400,65.9,43.2,53.6,65.9,41.9,53.2,46.1,78.3,0.0,0.0,0.0,,,,,4.3,171.7,,20.6,,243.0,21.2,8.0,06:04:03,1461924243,17:22:29,1461964949,0.72,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,['remote'],obs,-22.107327,-56.5317344,BELA VISTA
2016-04-30,1461988800,66.8,44.9,54.6,66.8,43.5,54.1,47.9,80.6,0.0,0.0,0.0,,,,,5.1,166.6,,29.0,,239.8,20.8,8.0,06:04:28,1462010668,17:21:50,1462051310,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['remote'],obs,-22.107327,-56.5317344,BELA VISTA
2016-05-01,1462075200,70.6,45.2,57.4,70.6,43.5,57.0,48.5,74.9,0.0,0.0,0.0,,,,,5.1,98.8,,22.6,,240.9,20.9,8.0,06:04:52,1462097092,17:21:11,1462137671,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['remote'],obs,-22.107327,-56.5317344,BELA VISTA
2016-05-02,1462161600,76.4,51.0,63.2,76.4,51.0,63.2,55.2,76.4,0.0,0.0,0.0,,,,,5.6,83.3,,30.2,,231.1,19.9,8.0,06:05:17,1462183517,17:20:34,1462224034,0.88,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,['remote'],obs,-22.107327,-56.5317344,BELA VISTA
2016-05-03,1462248000,77.3,58.4,66.3,77.3,58.4,66.3,60.8,83.7,0.0,0.0,0.0,,,,,4.7,188.2,,6.0,,221.3,19.0,8.0,06:05:41,1462269941,17:19:58,1462310398,0.93,Clear,Clear conditions throughout the day.,clear-day,['remote'],obs,-22.107327,-56.5317344,BELA VISTA
2016-05-04,1462334400,77.1,56.7,66.2,77.1,56.7,66.2,61.2,84.8,0.0,0.0,0.0,,,,,3.6,147.7,,51.8,,223.4,19.4,8.0,06:06:06,1462356366,17:19:22,1462396762,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['remote'],obs,-22.107327,-56.5317344,BELA VISTA
2016-05-05,1462420800,81.4,59.3,70.1,84.5,59.3,70.7,64.2,83.0,0.03,100.0,8.33,['rain'],,,,4.5,82.4,,52.5,,219.0,19.0,8.0,06:06:31,1462442791,17:18:48,1462483128,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,['remote'],obs,-22.107327,-56.5317344,BELA VISTA
2016-05-06,1462507200,75.6,62.0,68.7,75.6,62.0,68.7,65.8,90.7,1.65,100.0,62.5,['rain'],,,,4.0,77.9,,69.5,,121.2,10.3,5.0,06:06:57,1462529217,17:18:14,1462569494,1.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,-22.107327,-56.5317344,BELA VISTA
2016-05-07,1462593600,78.0,65.0,70.7,78.0,65.0,70.7,67.5,90.3,0.27,100.0,41.67,['rain'],,,,4.7,88.9,,59.8,,160.9,14.0,7.0,06:07:22,1462615642,17:17:41,1462655861,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,-22.107327,-56.5317344,BELA VISTA
2016-05-08,1462680000,77.6,65.7,69.8,77.6,65.7,69.8,68.0,94.3,0.75,100.0,75.0,['rain'],,,,4.3,107.7,,80.2,,103.3,9.0,5.0,06:07:48,1462702068,17:17:10,1462742230,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,-22.107327,-56.5317344,BELA VISTA
2016-05-09,1462766400,76.4,64.8,70.0,76.4,64.8,70.0,69.0,96.8,1.55,100.0,70.83,['rain'],,,,4.9,45.8,,78.5,,70.7,6.0,3.0,06:08:13,1462788493,17:16:39,1462828599,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,-22.107327,-56.5317344,BELA VISTA
2016-05-10,1462852800,75.5,66.5,70.0,75.5,66.5,70.0,68.4,94.8,0.73,100.0,37.5,['rain'],,,,3.8,146.7,,69.0,,94.6,8.1,4.0,06:08:39,1462874919,17:16:09,1462914969,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,-22.107327,-56.5317344,BELA VISTA
2016-05-11,1462939200,74.0,65.0,68.4,74.0,65.0,68.4,66.6,94.2,0.0,0.0,0.0,,,,,3.1,193.8,,56.8,,87.7,7.7,3.0,06:09:05,1462961345,17:15:41,1463001341,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['remote'],obs,-22.107327,-56.5317344,BELA VISTA
